lat,long,count
40.858038,-73.889888,168
40.685947,-73.913840,101
40.796254,-73.973456,232
40.627196,-73.927764,182
40.645172,-73.948479,731
40.692184,-73.985776,1546
40.814415,-73.940534,192
40.718751,-73.988573,2756
40.834562,-73.915443,150
40.679847,-73.939384,288
40.832825,-73.943871,178
40.652902,-73.894029,469
40.649278,-74.009663,117
40.829692,-73.940654,155
40.745648,-73.903048,3163
40.634429,-74.010673,709
40.631634,-73.947153,124
40.829869,-73.879470,289
40.632430,-73.947224,3157
40.680587,-73.923174,286
40.645480,-73.965235,114
40.807103,-73.945973,269
40.834487,-73.851874,129
40.768131,-73.961781,565
40.649215,-73.963669,277
40.665516,-73.992771,198
40.802960,-73.965673,232
40.787330,-73.945765,118
40.696006,-73.952139,254
40.852382,-73.913516,252
40.679524,-73.885997,136
40.718545,-73.988212,1377
40.804177,-73.966702,336
40.840827,-73.917839,198
40.667757,-73.929829,211
40.816337,-73.918667,493
40.831270,-73.914266,173
40.666145,-73.990489,114
40.698855,-73.951560,462
40.712441,-74.010902,356
40.745671,-73.989622,449
40.832228,-73.867400,353
40.602853,-74.002457,111
40.817850,-73.949425,847
40.643890,-74.009803,120
40.689390,-73.923023,149
40.730831,-74.001549,129
40.865449,-73.866853,410
40.707152,-74.004532,507
40.829202,-73.937247,317
40.757446,-73.971681,226
40.733521,-74.003534,752
40.793465,-73.968950,314
40.533344,-74.192523,202
40.752884,-73.983435,328
40.717853,-73.838212,141
40.644467,-73.963607,200
40.770742,-73.987380,164
40.718585,-73.837514,129
40.777871,-73.956778,124
40.656592,-73.962169,372
40.737634,-73.726293,953
40.817405,-73.915761,151
40.729635,-73.862643,193
40.663876,-73.900013,938
40.728603,-73.980165,104
40.712737,-73.901422,112
40.725492,-73.986826,575
40.607547,-74.002299,197
40.622450,-74.028499,593
40.596180,-73.751266,138
40.871931,-73.830259,119
40.641888,-73.979261,204
40.692556,-73.858637,271
40.638064,-74.166108,100
40.744437,-73.995400,351
40.667298,-73.909163,263
40.665296,-73.922752,1476
40.726970,-73.853758,118
40.809597,-73.949786,1575
40.738683,-73.846548,138
40.740770,-74.001788,1972
40.764432,-73.973328,237
40.607239,-74.042895,230
40.808851,-73.965818,403
40.730156,-73.862295,827
40.634376,-73.883981,224
40.815947,-73.907620,164
40.796165,-73.939860,964
40.797482,-73.938898,168
40.657827,-73.903820,315
40.819719,-73.942389,207
40.822382,-73.896371,998
40.725086,-73.988680,141
40.885497,-73.900446,398
40.760392,-73.997272,204
40.649624,-73.962631,329
40.540574,-74.177322,135
40.599888,-73.761572,110
40.871064,-73.889769,109
40.602252,-73.993509,541
40.825726,-73.880890,112
40.847734,-73.933080,185
40.616531,-73.910050,140
40.829088,-73.913506,100
40.864794,-73.918695,302
40.876181,-73.867041,139
40.759708,-73.993562,326
40.717068,-73.803461,373
40.701902,-73.921606,106
40.840061,-73.917236,419
40.824495,-73.912529,283
40.798295,-73.939771,423
40.740275,-73.848865,116
40.745631,-73.998248,919
40.852009,-73.867787,124
40.791608,-73.964519,252
40.582315,-73.828691,452
40.790582,-73.945401,171
40.586250,-73.807396,109
40.815327,-73.915865,192
40.599234,-73.764934,163
40.680714,-73.842477,140
40.692222,-73.986789,305
40.844168,-73.914304,242
40.853653,-73.906892,501
40.761897,-73.967387,3945
40.759276,-73.829993,2749
40.832377,-73.898516,117
40.824185,-73.939134,161
40.703042,-73.907459,153
40.797089,-73.942749,623
40.628944,-74.073376,162
40.810476,-73.951880,631
40.723571,-73.974711,145
40.751482,-73.822033,108
40.583325,-73.827144,548
40.671190,-73.909529,291
40.712998,-74.009463,184
40.830799,-73.826949,340
40.610717,-73.920985,695
40.665662,-73.888046,128
40.724269,-73.847876,128
40.649469,-73.958483,378
40.833451,-73.943408,160
40.674624,-74.003985,515
40.744824,-73.949654,206
40.712348,-74.000882,189
40.814632,-73.946108,182
40.785508,-73.931391,173
40.878768,-73.904365,382
40.683781,-73.978775,134
40.661412,-73.886352,101
40.665125,-73.958989,247
40.745791,-73.982249,129
40.699743,-73.911424,4202
40.585193,-73.820957,691
40.844802,-73.911194,112
40.730746,-73.999864,114
40.861843,-73.902951,463
40.767324,-73.984298,331
40.692426,-73.859997,220
40.745120,-73.991196,127
40.753150,-73.980089,298
40.834178,-73.876658,229
40.696128,-73.936171,136
40.594049,-73.753203,225
40.849037,-73.911402,388
40.841764,-73.852205,125
40.783753,-73.945909,628
40.723169,-73.984128,108
40.807199,-73.918354,693
40.793868,-73.947042,116
40.786732,-73.941132,108
40.812783,-73.909239,143
40.645781,-73.994812,133
40.813414,-73.943211,165
40.822040,-73.891732,664
40.830621,-73.948624,125
40.839254,-73.913251,1030
40.766069,-73.922068,108
40.799432,-73.969304,185
40.816583,-73.952743,110
40.872092,-73.903384,313
40.820515,-73.853112,255
40.679118,-73.925916,104
40.828076,-73.936771,525
40.721054,-74.001055,189
40.810877,-73.941064,149
40.874906,-73.878224,184
40.827698,-73.876102,173
40.744173,-73.993740,114
40.672477,-73.965004,849
40.602610,-74.113925,202
40.632119,-73.885519,110
40.637510,-74.131546,123
40.696987,-73.970603,114
40.851189,-73.923132,658
40.750664,-73.990867,259
40.642159,-73.957936,590
40.814724,-73.924507,122
40.665023,-73.957114,465
40.661656,-73.981201,150
40.700909,-73.941176,1941
40.865386,-73.869774,265
40.879378,-73.860048,117
40.748213,-73.988943,153
40.575381,-73.977276,334
40.839906,-73.880991,444
40.817474,-73.896360,139
40.817710,-73.923973,1388
40.719231,-73.987859,136
40.565395,-74.111918,278
40.672100,-73.871114,544
40.862110,-73.922075,216
40.702109,-73.937795,169
40.728874,-73.992291,120
40.840011,-73.879459,136
40.826763,-73.951261,607
40.820614,-73.943552,277
40.827116,-73.948031,158
40.788821,-73.942210,161
40.822097,-73.917490,169
40.634294,-74.135896,281
40.594599,-74.079405,107
40.654482,-73.912724,615
40.872900,-73.889588,302
40.753502,-73.990664,370
40.832957,-73.920714,113
40.790972,-73.967051,129
40.828984,-73.946667,160
40.834528,-73.903836,162
40.607262,-74.161890,129
40.864759,-73.922827,150
40.793153,-73.937497,193
40.665466,-73.935606,104
40.782485,-73.957635,162
40.625327,-74.000423,111
40.814612,-73.913955,327
40.804462,-73.966355,140
40.724411,-73.999857,345
40.868470,-73.901730,134
40.574301,-73.994073,152
40.660182,-73.830473,1800
40.620433,-73.990704,103
40.689048,-73.958613,709
40.723923,-73.950359,353
40.769281,-73.959484,580
40.690866,-73.985848,471
40.792959,-73.965606,279
40.832227,-73.906380,332
40.732632,-74.000290,436
40.772413,-73.931729,952
40.863507,-73.904463,117
40.780757,-73.972649,259
40.654315,-74.004416,302
40.731819,-73.997793,969
40.740075,-73.988147,136
40.691012,-73.983457,664
40.883785,-73.844188,163
40.685246,-73.829872,162
40.823442,-73.930940,463
40.817824,-73.907813,278
40.609130,-74.000340,209
40.818049,-73.960300,138
40.862920,-73.922815,102
40.732856,-73.863884,253
40.844586,-73.933477,116
40.664836,-73.893548,414
40.730969,-73.981279,1075
40.682278,-73.961105,236
40.634526,-73.921667,1551
40.901630,-73.896747,124
40.763320,-73.972667,113
40.689622,-73.960149,466
40.665114,-73.891673,196
40.762897,-73.987526,183
40.637401,-73.892936,105
40.707447,-73.792142,217
40.800244,-73.953390,252
40.671412,-73.881512,333
40.742858,-74.002123,173
40.633686,-73.887956,105
40.812636,-73.913907,235
40.826358,-73.859187,142
40.761248,-73.994298,276
40.650840,-73.949083,2223
40.853280,-73.885872,161
40.594422,-73.778919,153
40.631626,-74.161052,189
40.793037,-73.971976,150
40.719965,-73.978739,260
40.750411,-73.985236,223
40.583005,-74.164823,976
40.740229,-73.948766,259
40.794094,-73.936810,614
40.821312,-73.899892,130
40.744793,-73.993293,990
40.743616,-73.990514,230
40.643714,-74.011777,161
40.720211,-73.993403,320
40.865438,-73.893321,143
40.843566,-73.879843,291
40.516778,-74.242238,117
40.813382,-73.925098,107
40.869849,-73.893947,165
40.857468,-73.896757,126
40.758514,-73.990718,367
40.744585,-73.977486,162
40.761115,-73.984281,303
40.753944,-73.985957,263
40.755978,-73.988863,180
40.758229,-73.989072,123
40.723637,-73.998299,283
40.755241,-73.944849,141
40.772948,-73.935534,709
40.721456,-73.843983,218
40.686707,-73.979211,105
40.683520,-73.977063,3053
40.795582,-73.932298,644
40.746646,-73.991939,594
40.764377,-73.964527,113
40.773969,-73.959626,417
40.690551,-73.955338,161
40.821910,-73.903468,244
40.718251,-73.986943,1230
40.744307,-73.990218,192
40.669757,-73.905872,150
40.783990,-73.932107,182
40.870345,-73.846602,130
40.800334,-73.945657,125
40.745902,-73.999908,635
40.864331,-73.866378,280
40.835636,-73.949354,214
40.688594,-73.949534,103
40.822319,-73.893889,267
40.768417,-73.990929,116
40.675817,-74.010669,135
40.585822,-73.966072,616
40.736219,-73.990984,1011
40.833942,-73.920138,279
40.767387,-73.980287,117
40.837513,-73.887547,1509
40.867448,-73.793218,186
40.787567,-73.943132,507
40.673019,-73.910201,169
40.735783,-73.812239,104
40.747109,-73.883842,250
40.667497,-73.871018,427
40.609876,-74.104602,122
40.857952,-73.863231,158
40.816044,-73.916226,318
40.833389,-73.910046,235
40.696874,-73.982313,145
40.898670,-73.854845,488
40.883127,-73.861374,158
40.661652,-73.909661,130
40.851053,-73.938762,944
40.807545,-73.915171,100
40.752264,-73.991559,487
40.681510,-73.955745,721
40.699852,-73.983801,254
40.634132,-73.902338,106
40.716434,-73.986463,872
40.641443,-74.017816,725
40.721184,-73.979420,361
40.757409,-73.826143,181
40.862623,-73.900683,201
40.809724,-73.925391,150
40.796952,-73.965614,908
40.815493,-73.958614,909
40.765971,-73.919382,123
40.671644,-73.863361,158
40.820653,-73.956360,146
40.675384,-74.002622,208
40.817494,-73.910378,189
40.840557,-73.928418,653
40.696819,-73.983164,118
40.768181,-73.963849,959
40.573991,-73.997273,185
40.755702,-73.822708,158
40.812620,-73.946897,513
40.808600,-73.937598,179
40.711730,-73.943071,254
40.863407,-73.829250,445
40.744640,-74.004541,348
40.689820,-73.983234,103
40.633487,-74.163427,374
40.802251,-73.942242,111
40.682174,-73.905260,302
40.696778,-73.946556,231
40.850050,-73.900741,250
40.816464,-73.890556,115
40.776150,-73.975767,177
40.595492,-73.935162,223
40.874345,-73.837076,219
40.823651,-73.927211,124
40.824004,-73.893550,179
40.639290,-73.993163,134
40.719262,-73.938313,166
40.839692,-73.943265,101
40.755212,-73.987044,138
40.903794,-73.850099,267
40.859667,-73.860780,286
40.665083,-73.993077,505
40.742997,-73.984235,404
40.763289,-73.981667,140
40.757034,-73.986238,431
40.779966,-73.981742,195
40.705312,-73.801385,126
40.755870,-73.940640,134
40.767020,-73.972987,183
40.730865,-73.981485,458
40.676969,-73.960989,113
40.727607,-73.977820,101
40.750936,-74.004044,104
40.675659,-73.949959,102
40.861567,-73.908518,247
40.737037,-73.864489,201
40.804653,-73.953799,227
40.758824,-73.987548,267
40.740160,-73.994805,444
40.677242,-73.905577,161
40.744354,-73.986497,449
40.667789,-73.905872,203
40.816981,-73.921152,733
40.707322,-74.010966,110
40.724793,-73.976785,147
40.596199,-73.986628,174
40.798842,-73.968871,693
40.756843,-73.993793,654
40.710000,-73.953111,117
40.862359,-73.896413,135
40.709883,-74.008081,262
40.673932,-74.005222,197
40.675149,-73.922632,128
40.704520,-73.893470,124
40.710056,-74.007399,400
40.630965,-73.994439,136
40.834954,-73.858642,120
40.577355,-73.968006,143
40.733937,-73.871066,448
40.650467,-73.957268,399
40.664515,-73.906590,833
40.740416,-73.975975,638
40.766543,-73.992301,177
40.759768,-73.989811,383
40.656906,-73.885091,482
40.690008,-73.943785,274
40.792461,-73.973522,588
40.759252,-73.982758,144
40.785682,-73.944510,115
40.851754,-73.934930,245
40.842260,-73.883531,219
40.702066,-73.938376,246
40.663501,-73.926874,103
40.673053,-73.943244,117
40.833988,-73.886603,223
40.632277,-73.887202,160
40.594978,-74.001064,294
40.827547,-73.937461,224
40.687074,-73.943204,141
40.823933,-73.912949,170
40.838712,-73.886953,180
40.876699,-73.908523,115
40.818036,-73.916028,122
40.765605,-73.978125,141
40.764814,-73.994023,127
40.757380,-73.984127,488
40.836613,-73.864315,122
40.634180,-74.023701,137
40.735986,-73.999688,109
40.783916,-73.947335,482
40.752907,-74.002968,117
40.750854,-73.869388,113
40.674384,-73.883561,101
40.725440,-73.994673,110
40.742834,-73.998428,246
40.829114,-73.875955,141
40.666953,-73.833999,346
40.647330,-73.897000,123
40.781265,-73.971418,160
40.644795,-74.014318,134
40.624542,-73.956168,146
40.807741,-73.919635,123
40.725092,-73.995077,1185
40.698199,-73.979319,104
40.835094,-73.908049,520
40.855638,-73.904518,105
40.827132,-73.887149,106
40.808629,-73.939600,595
40.658495,-73.881416,356
40.726000,-73.991866,170
40.703880,-73.798850,360
40.817755,-73.918019,107
40.663963,-73.950191,108
40.811330,-73.926661,1707
40.708052,-73.999327,353
40.827744,-73.904381,233
40.721788,-73.978980,118
40.764720,-73.989915,148
40.789803,-73.952289,200
40.737965,-73.998262,972
40.579780,-73.998425,337
40.829966,-73.902856,147
40.830860,-73.902887,314
40.706756,-74.010090,495
40.894634,-73.858395,101
40.720552,-74.007740,175
40.720505,-73.976026,214
40.705855,-73.809347,227
40.849879,-73.845648,152
40.877200,-73.845917,164
40.747443,-73.826093,254
40.870950,-73.891501,160
40.700607,-73.982849,196
40.592111,-73.787752,234
40.734264,-73.991609,122
40.693296,-73.794086,106
40.867503,-73.894800,130
40.784726,-73.948212,307
40.852096,-73.892797,228
40.692090,-73.792002,145
40.866035,-73.891935,1114
40.748784,-73.937784,1464
40.773755,-73.932082,218
40.825908,-73.937427,162
40.671254,-73.926714,778
40.738159,-73.990962,251
40.879047,-73.867639,130
40.738171,-73.860752,129
40.747593,-73.989395,159
40.856004,-73.887194,106
40.791881,-73.968246,681
40.654254,-73.948483,110
40.756953,-73.977312,192
40.831439,-73.920163,217
40.837560,-73.855835,139
40.885377,-73.901455,336
40.765255,-73.818383,158
40.660449,-73.831053,348
40.595194,-73.954275,111
40.675524,-73.924914,181
40.737556,-74.000416,374
40.636158,-73.962033,169
40.736833,-73.988750,137
40.827669,-73.925436,782
40.751072,-73.968201,326
40.579314,-74.132404,150
40.740743,-73.977967,621
40.843248,-73.885557,411
40.771868,-73.957598,124
40.776822,-73.977381,550
40.754219,-74.000326,189
40.744923,-74.002481,338
40.802140,-73.939060,197
40.682209,-73.836568,316
40.785132,-73.968827,659
40.857238,-73.936089,336
40.704127,-73.942677,115
40.779163,-73.955835,2281
40.646152,-73.994892,224
40.672787,-73.866473,225
40.810524,-73.938214,634
40.650416,-73.875185,409
40.705904,-73.921774,209
40.787496,-73.949752,201
40.775042,-73.982068,202
40.808374,-73.914108,160
40.815754,-73.918217,133
40.750898,-73.996262,488
40.783500,-73.964379,149
40.825679,-73.906487,102
40.814787,-73.957502,314
40.885683,-73.847427,633
40.866200,-73.806230,116
40.803235,-73.934699,167
40.750586,-73.870265,526
40.682001,-73.948223,121
40.877363,-73.866359,489
40.667074,-73.894637,156
40.759929,-73.830313,611
40.671096,-73.923859,142
40.810852,-73.935111,443
40.844241,-73.887579,325
40.845909,-73.884302,486
40.797612,-73.940270,371
40.578002,-73.839199,105
40.789295,-73.940314,255
40.699507,-73.989243,478
40.657197,-73.948801,702
40.880662,-73.881591,136
40.572204,-73.994818,111
40.835585,-73.940052,119
40.694948,-73.801654,280
40.794989,-73.936802,281
40.684159,-73.912656,157
40.668155,-73.952055,410
40.646517,-74.008863,146
40.666380,-73.801681,107
40.733510,-74.002682,502
40.653999,-73.896366,182
40.758283,-73.985296,300
40.876759,-73.866222,200
40.751646,-73.984337,210
40.677259,-73.826042,279
40.608862,-73.958040,1367
40.826436,-73.950449,704
40.798249,-73.952456,202
40.810033,-73.916616,311
40.863997,-73.924889,205
40.696441,-73.941894,134
40.703249,-73.944275,143
40.705708,-73.923726,177
40.670036,-73.908428,265
40.710960,-73.793177,858
40.635506,-73.978567,137
40.587168,-73.953006,148
40.733743,-74.001997,450
40.718120,-73.957430,696
40.837862,-73.929566,314
40.828631,-73.878706,201
40.865609,-73.894742,896
40.705340,-73.964003,242
40.700607,-73.854563,177
40.690267,-73.935005,123
40.844795,-73.882045,163
40.841695,-73.911108,178
40.710703,-73.936402,103
40.875688,-73.850289,153
40.744863,-73.903471,237
40.664192,-73.926412,162
40.827014,-73.881668,120
40.754449,-73.988116,102
40.708279,-73.789163,120
40.649293,-73.897912,211
40.675616,-73.926659,178
40.665686,-73.898619,174
40.765129,-73.974937,152
40.668006,-73.949283,1341
40.758862,-73.953968,274
40.667087,-73.899932,106
40.742196,-73.880671,430
40.717633,-73.985467,308
40.757989,-73.983654,530
40.797199,-73.943294,1127
40.789348,-73.947352,326
40.843612,-73.878867,154
40.806109,-73.939428,101
40.748601,-73.885048,144
40.751858,-73.988672,173
40.808890,-73.927270,101
40.803299,-73.967460,230
40.623618,-74.023571,223
40.772022,-73.976971,178
40.692579,-73.911430,100
40.690435,-73.984770,388
40.618495,-73.992700,113
40.795295,-73.922431,314
40.768413,-73.982055,379
40.610749,-74.008411,156
40.666327,-73.980407,498
40.834955,-73.878673,298
40.744123,-73.973267,129
40.630524,-73.977661,120
40.729963,-73.990905,502
40.675856,-74.004292,117
40.573909,-74.000495,165
40.733560,-73.870331,166
40.784864,-73.973366,148
40.790635,-73.947460,451
40.816289,-73.907118,141
40.743418,-73.997999,196
40.709825,-73.999615,118
40.840988,-73.882149,106
40.628693,-73.897507,208
40.683363,-73.974867,547
40.759426,-73.991912,183
40.660482,-73.881297,688
40.811875,-73.949206,379
40.693427,-73.852819,117
40.744307,-73.988309,158
40.690060,-73.949825,152
40.848133,-73.899273,110
40.574170,-73.995142,106
40.740468,-73.996440,384
40.717826,-74.000117,348
40.664001,-73.899144,101
40.683766,-73.970987,310
40.796587,-73.943645,124
40.786834,-73.971928,163
40.663824,-73.952411,175
40.795695,-73.938737,114
40.834503,-73.913373,143
40.782640,-73.973133,374
40.838667,-73.917755,131
40.597964,-73.763923,875
40.733603,-74.000445,121
40.673363,-73.961832,123
40.793975,-73.947302,253
40.737230,-73.978297,148
40.772205,-73.991831,217
40.855021,-73.881199,248
40.816601,-73.868771,105
40.773019,-73.980148,110
40.812951,-73.955881,309
40.693339,-73.914782,102
40.658791,-73.948969,367
40.802030,-73.949676,405
40.657698,-73.940965,238
40.617618,-74.033453,114
40.809846,-73.936607,220
40.745000,-73.870128,187
40.841643,-73.941066,592
40.675173,-74.004620,202
40.788337,-73.939080,247
40.773969,-73.960615,488
40.874622,-73.909705,860
40.632241,-73.947624,162
40.844554,-73.934449,123
40.825818,-73.948978,170
40.758670,-73.830692,129
40.693671,-73.852165,269
40.838316,-73.913852,149
40.642892,-73.979232,133
40.814716,-73.938265,227
40.674209,-73.938016,187
40.797300,-73.948928,125
40.845881,-73.886178,184
40.823772,-73.826685,304
40.773332,-73.960088,968
40.661910,-73.882466,309
40.773306,-73.932757,183
40.663189,-73.910052,129
40.848911,-73.904845,154
40.663458,-73.902832,931
40.797661,-73.951062,656
40.699696,-73.981692,240
40.789270,-73.945652,499
40.666796,-73.896512,291
40.792626,-73.950232,111
40.720475,-74.003385,115
40.836404,-73.866184,108
40.727363,-73.981067,104
40.693425,-73.988704,128
40.816493,-73.875769,167
40.858396,-73.900566,107
40.587950,-73.983598,445
40.892408,-73.857930,148
40.838629,-73.883292,229
40.684999,-73.938446,278
40.678796,-73.944098,149
40.786944,-73.943573,152
40.807665,-73.951207,121
40.637308,-73.973238,116
40.674020,-73.964946,103
40.862171,-73.895354,204
40.653886,-73.954498,377
40.724731,-73.985945,101
40.644548,-74.014668,1597
40.823204,-73.863418,125
40.667447,-73.872377,313
40.789710,-73.967973,282
40.821428,-73.935516,156
40.881127,-73.864716,126
40.817656,-73.914251,234
40.730219,-74.000312,291
40.753149,-73.979035,106
40.808724,-73.924478,178
40.639687,-74.077441,115
40.799395,-73.950360,283
40.718043,-73.993461,180
40.847178,-73.831822,194
40.762978,-73.976072,396
40.728689,-73.986057,141
40.695214,-73.842468,147
40.590670,-73.978981,185
40.660632,-73.930824,159
40.798903,-73.948147,237
40.667200,-73.981329,125
40.873825,-73.881267,130
40.795230,-73.948323,105
40.631257,-73.945996,355
40.757333,-73.714832,141
40.690027,-73.992209,237
40.693330,-73.791544,272
40.822494,-73.924762,114
40.756707,-73.984495,245
40.813064,-73.921507,101
40.757666,-73.985776,558
40.758949,-73.827803,183
40.812190,-73.924207,104
40.657014,-73.951695,253
40.849321,-73.912359,162
40.651701,-73.868447,312
40.660148,-73.998221,708
40.752174,-74.003145,109
40.762548,-73.967957,690
40.675271,-73.938156,240
40.794515,-73.966324,687
40.706795,-73.948922,207
40.678778,-73.952995,122
40.661369,-73.906205,138
40.696243,-73.941757,281
40.762355,-73.976530,305
40.843148,-73.881976,109
40.725413,-74.003696,395
40.865458,-73.920939,225
40.672706,-73.872425,217
40.753235,-73.946648,271
40.638777,-74.004358,132
40.843654,-73.882958,124
40.824429,-73.857219,180
40.759344,-73.833441,119
40.703067,-73.919289,106
40.749644,-73.862266,334
40.709743,-74.006263,546
40.698073,-73.951817,355
40.819027,-73.898392,115
40.742274,-74.002549,162
40.679928,-73.850195,186
40.839294,-73.928401,139
40.751893,-73.969186,107
40.846272,-73.885035,963
40.838700,-73.913685,201
40.788014,-73.941251,217
40.825292,-73.917540,589
40.667759,-73.957578,102
40.703969,-73.940207,345
40.848583,-73.902677,437
40.653721,-73.932074,183
40.749648,-73.987871,234
40.761266,-73.983656,481
40.668646,-73.917784,355
40.782877,-73.943830,239
40.809003,-73.942428,182
40.789990,-73.946882,628
40.572778,-73.996503,154
40.853660,-73.895704,185
40.676331,-74.008683,302
40.709438,-73.996304,126
40.799422,-73.937473,142
40.647128,-74.088181,266
40.860526,-73.922398,100
40.853086,-73.889274,168
40.717876,-73.995121,114
40.708730,-73.810061,194
40.635417,-74.007852,112
40.706938,-73.805546,146
40.579975,-73.974654,137
40.685926,-73.915776,153
40.737533,-73.991280,233
40.621243,-74.025790,204
40.676828,-73.934538,169
40.795061,-73.974818,223
40.645972,-73.959696,109
40.826060,-73.950593,133
40.664686,-73.894529,1170
40.734896,-73.989959,341
40.765869,-73.979793,126
40.755469,-73.981554,165
40.793979,-73.938446,310
40.832741,-73.921871,187
40.652820,-73.903103,128
40.673695,-73.936600,498
40.794479,-73.943610,488
40.887089,-73.867786,333
40.736917,-73.951901,161
40.802114,-73.938031,202
40.787121,-73.939814,128
40.821867,-73.897373,133
40.701078,-73.841391,162
40.876455,-73.886936,123
40.799665,-73.947200,382
40.794432,-73.937731,206
40.636838,-73.926561,220
40.674263,-73.904154,205
40.662452,-73.981979,292
40.781699,-73.840957,205
40.649837,-73.886696,150
40.757180,-73.991696,112
40.778555,-73.983566,239
40.855568,-73.866663,101
40.695059,-73.938949,272
40.685714,-73.981681,231
40.741123,-73.988555,297
40.878253,-73.871694,134
40.830612,-73.907282,147
40.817473,-73.898156,211
40.661943,-73.921029,597
40.819933,-73.949680,161
40.812197,-73.921693,292
40.656910,-73.883004,132
40.775173,-73.980436,170
40.636819,-74.118653,227
40.744210,-73.860819,111
40.633250,-73.922104,255
40.803763,-73.952698,255
40.741637,-73.995584,119
40.658381,-73.886184,338
40.834568,-73.905719,180
40.670320,-73.906517,463
40.731015,-74.007373,128
40.882755,-73.831782,182
40.848442,-73.911829,225
40.795842,-73.940955,674
40.819608,-73.891552,154
40.715232,-74.008590,107
40.690743,-73.927623,241
40.763320,-73.973718,308
40.674600,-73.930575,197
40.593709,-73.786144,104
40.669893,-73.858609,100
40.818393,-73.848315,181
40.722787,-73.981346,152
40.790746,-73.950634,214
40.796341,-73.941200,979
40.811130,-73.936715,1228
40.794153,-73.968444,213
40.688449,-73.963824,124
40.703555,-73.799677,752
40.824452,-73.940745,137
40.672060,-73.916900,207
40.679273,-73.995524,1092
40.718850,-73.974865,122
40.685077,-73.982114,100
40.790286,-73.980110,355
40.723009,-73.978088,115
40.675071,-73.937500,134
40.820152,-73.850421,215
40.793955,-73.951358,245
40.731165,-73.984259,129
40.805364,-73.937663,704
40.700879,-73.806404,222
40.674022,-74.004288,146
40.877927,-73.882373,123
40.753580,-73.914005,171
40.825188,-73.904475,116
40.813481,-73.910228,107
40.824811,-73.938685,194
40.664873,-73.904164,995
40.712715,-73.989231,566
40.692802,-73.932518,107
40.844782,-73.888670,377
40.824343,-73.953377,435
40.741458,-73.884339,314
40.758232,-73.977431,212
40.833290,-73.872489,220
40.849019,-73.899489,205
40.804043,-73.935573,289
40.743512,-73.994227,498
40.645926,-73.961444,133
40.698677,-73.830249,181
40.757095,-73.941844,251
40.763703,-73.935835,155
40.862442,-73.891197,136
40.814177,-73.898447,163
40.692069,-73.932370,146
40.849618,-73.933522,185
40.810298,-73.945490,204
40.754120,-73.990213,284
40.835578,-73.908804,145
40.726778,-73.981497,560
40.866513,-73.892632,659
40.704114,-73.933902,179
40.668897,-73.898480,170
40.645427,-73.901874,980
40.699484,-73.811039,128
40.676784,-73.920543,121
40.725981,-73.990801,208
40.694265,-73.932808,153
40.656952,-73.887239,186
40.668647,-73.873280,330
40.635142,-73.947896,203
40.751976,-73.863773,168
40.845849,-73.933504,127
40.828126,-73.871285,120
40.651390,-73.960201,228
40.747467,-74.000626,143
40.822657,-73.945418,316
40.802743,-73.937571,188
40.800520,-73.963796,218
40.574751,-73.987122,338
40.800130,-73.932402,244
40.666154,-73.883233,121
40.702281,-73.939519,194
40.801962,-73.931294,150
40.664239,-73.908425,659
40.824355,-73.908588,169
40.743130,-73.996357,269
40.835026,-73.928199,405
40.654917,-73.867687,133
40.761272,-73.968889,199
40.821903,-73.918502,113
40.787095,-73.973597,197
40.840793,-73.937199,215
40.820157,-73.953116,194
40.716394,-73.996524,116
40.717132,-73.994929,134
40.758246,-73.957787,169
40.854612,-73.884233,102
40.639193,-74.169491,249
40.697697,-73.950497,171
40.744993,-73.988016,215
40.669488,-73.943579,148
40.693252,-73.938355,147
40.861513,-73.909755,141
40.810920,-73.945045,278
40.844018,-73.902297,154
40.795130,-73.964965,190
40.655640,-73.911540,371
40.667293,-73.798002,216
40.823848,-73.944301,391
40.815379,-73.904879,128
40.785420,-73.947709,133
40.640475,-73.948464,123
40.626169,-73.892414,145
40.687150,-73.983318,268
40.753791,-73.992306,367
40.813710,-73.923183,119
40.718514,-73.985366,357
40.744327,-73.999197,584
40.585846,-73.938015,120
40.755317,-73.993053,287
40.818217,-73.850288,136
40.724114,-73.992537,137
40.847489,-73.886360,192
40.598525,-73.752766,219
40.669485,-73.986051,136
40.827247,-73.907438,153
40.678251,-73.952891,226
40.712229,-73.986835,181
40.820760,-73.920823,102
40.763391,-73.937525,126
40.746206,-73.985147,137
40.833629,-73.895201,157
40.746444,-73.890881,485
40.876620,-73.874041,515
40.694066,-73.931276,165
40.699756,-73.926059,120
40.867927,-73.868767,147
40.579163,-74.000372,445
40.864395,-73.916331,219
40.887085,-73.844386,267
40.696648,-73.938237,114
40.833906,-73.889266,155
40.822262,-73.940537,318
40.761792,-73.924986,138
40.761357,-73.986790,215
40.766312,-73.986893,242
40.749755,-73.985615,150
40.644312,-73.987926,105
40.812642,-73.915096,138
40.817634,-73.849802,186
40.756645,-73.986285,303
40.854063,-73.904784,265
40.795856,-73.947871,344
40.825241,-73.942692,347
40.740105,-74.002275,545
40.710561,-74.008406,247
40.635707,-73.922573,125
40.748941,-73.871600,102
40.683701,-74.000506,172
40.658295,-73.905420,169
40.795783,-73.964492,510
40.869652,-73.888144,181
40.711623,-73.998198,207
40.709921,-74.004543,151
40.721120,-73.975531,143
40.856728,-73.930909,179
40.751979,-73.989914,101
40.821900,-73.822831,126
40.674987,-73.945846,209
